E (keV),ETel1,ETel2,ETel3,ETel4,ETel5
20.00000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
20.25013559846932,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
20.50339958781970,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
20.75983109414745,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21.01946973289027,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21.28235561494747,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21.54852935287655,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21.81803206716732,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
22.09090539259449,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
22.36719148464978,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
22.64693302605431,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
22.93017323335263,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
23.21695586358912,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
23.50732522106785,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
23.80132616419708,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
24.09900411241931,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
24.40040505322803,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
24.70557554927218,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
25.01456274554948,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
25.32741437668979,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
25.64417877432947,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
25.96490487457801,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
26.28964222557808,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
26.61844099516004,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
26.95135197859226,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
27.28842660642837,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
27.62971695245262,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
27.97527574172458,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
28.32515635872461,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
28.67941285560093,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
29.03809996052014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
29.40127308612196,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
29.76898833807981,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
30.14130252376838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
30.51827316103975,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
30.89995848710909,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
31.28641746755158,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
31.67770980541192,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
32.07389595042763,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
32.47503710836776,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
32.88119525048849,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
33.29243312310686,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
33.70881425729424,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
34.13040297869121,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
34.55726441744490,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
34.98946451827090,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
35.42707005064081,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
35.87014861909739,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
36.31876867369843,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
36.77299952059164,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
37.23291133272139,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
37.69857516066966,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
38.17006294363237,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
38.64744752053321,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
39.13080264127622,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
39.62020297813921,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
40.11572413730985,6.644495117454812e-05,0.0001007105935485306,7.684502226427228e-05,0.000000000000000,0.0002005766128831670
40.61744267056564,6.852765036596314e-05,0.0001220657310507538,9.044841591610808e-05,0.000000000000000,0.0002468099257226633
41.12543608710040,8.003087013239915e-05,0.0001489226688957897,0.0001100747365965962,0.000000000000000,0.0002921825806357975
41.63978286549830,0.0001005393696432697,0.0001809691555266831,0.0001354477688578552,0.000000000000000,0.0003367733695677019
42.16056246585799,0.0001295900623455770,0.0002178599600247470,0.0001662600419860729,0.000000000000000,0.0003806691023232893
42.68785534206799,0.0001666692333151703,0.0002592149876678153,0.0002021710193255919,0.000000000000000,0.0004239650653860528
43.22174295423598,0.0002112096246314941,0.0003046173067499535,0.0002428052018665579,0.000000000000000,0.0004667655023965103
43.76230778127321,0.0002625873830761869,0.0003536110828440793,0.0002877501423965617,0.000000000000000,0.0005091841172239031
44.30963333363658,0.0003201188642218482,0.0004056994165324881,0.0003365543663648806,0.000000000000000,0.0005513446006031492
44.86380416622981,0.0003830572867337938,0.0004603420804674607,0.0003887251954499408,0.0002077056860557351,0.0005933811813488303
45.42490589146632,0.0004505892304545219,0.0005169531514549362,0.0004437264696564279,0.0002692020030468618,0.0006354392031994668
45.99302519249501,0.0005218309715773068,0.0005748985330781966,0.0005009761635976418,0.0003315342523435625,0.0006776757283883616
46.56824983659196,0.0005958246479417300,0.0006334933641956251,0.0005598438924412097,0.0003945040822151951,0.0007202601690821630
47.15066868871919,0.0006715342471992165,0.0006919993084562362,0.0006196483028115181,0.0004578974077593353,0.0007633749478747778
47.74037172525325,0.0007478414103008408,0.0007496217197789761,0.0006796543437503555,0.0005214835767571971,0.0008072161885727720
48.33745004788542,0.0008235410424519024,0.0008055066785360666,0.0007390704126375778,0.0005850144975117085,0.0008519944385587050
48.94199589769585,0.0008973367233579055,0.0008587378929668828,0.0007970453707661247,0.0006482237270599593,0.0008979354240711997
49.55410266940347,0.0009678359082539096,0.0009083334601265056,0.0008526654230498816,0.0007108255180864032,0.0009452808397949586
50.17386492579453,0.001033551149397028,0.0009533323959408671,0.0009050254044352743,0.0007725138227954393,0.0009941659160366165
50.80137841233114,0.001093474544113291,0.0009934704848792279,0.0009537886460155191,0.0008329612519312697,0.001044105667131183
51.43674007194287,0.001147600525984584,0.001028857563680540,0.0009989189150354386,0.0008918179870597356,0.001094376355642222
52.08004806000315,0.001196047387625268,0.001059623633880799,0.001040386488126162,0.0009487106441504762,0.001144198155177316
52.73140175949313,0.001238953212718070,0.001085917310232856,0.001078166319863928,0.001003241086418539,0.001192732250572525
53.39090179635497,0.001276477097674434,0.001107906945309208,0.001112238405196286,0.001054985184302121,0.001239077739997571
54.05865005503733,0.001308800432591567,0.001125781808254092,0.001142588160768422,0.001103491520367546,0.001282268396328014
54.73474969423534,0.001336128244096454,0.001139753320041041,0.001169206826002788,0.001148279929554353,0.001321270351299736
55.41930516282713,0.001358690602774227,0.001150056347689344,0.001192091884821169,0.001188816507167881,0.001355213601136225
56.11242221601000,0.001376744097989659,0.001156950559993855,0.001211247508935640,0.001224479940605473,0.001383709217610098
56.81420793163820,0.001390573383026329,0.001160721847427759,0.001226685023673719,0.001254602368370943,0.001406422857093221
57.52477072676523,0.001400492793588463,0.001161683808987175,0.001238423397343454,0.001278474387269979,0.001423004795310365
58.24422037439268,0.001406848042835745,0.001160179308860171,0.001246489755186232,0.001295343016954955,0.001433089282189086
58.97266802042905,0.001410017996251603,0.001156582105920971,0.001250919919008850,0.001304409575002833,0.001436293870751187
59.71022620086017,0.001410416529780987,0.001151298188715773,0.001251759435896823,0.001304858330764051,0.001432219060574724
60.45700885913469,0.001408463144248057,0.001144595296049958,0.001249279127632499,0.001296920967846583,0.001420606394009266
61.21313136376688,0.001404155626395520,0.001136310499376247,0.001244342929629723,0.001282240545186145,0.001401609022787086
61.97871052615972,0.001397146040272536,0.001126197375598381,0.001237977772509537,0.001262686036940316,0.001375472640360435
62.75386461865055,0.001387055604443291,0.001113993537347560,0.001231292551798346,0.001240279519153553,0.001342474287635786
63.53871339278299,0.001373481542538845,0.001099419836376509,0.001225482507482594,0.001217204410483203,0.001302924207636521
64.33337809780669,0.001355995896711325,0.001082179531605332,0.001221833804111970,0.001195814091493889,0.001257167788704482
65.13798149940908,0.001334144288673944,0.001061957420344494,0.001221091490133339,0.001177987400593549,0.001205609285792475
65.95264789868094,0.001307444626145729,0.001038418931160931,0.001220717954702580,0.001162319535503877,0.001148807479607464
